Location_ID,DBA Name,Street_Address,City,State,Zip_Code,latitude,longitude
0003856-06-001,1365-1373 CALIFORNIA PATS,1365 CALIFORNIA ST,San Francisco,CA,94109, -122.41684620799998,37.791033569000035
0003856-07-001,1355 CALIFORNIA APTS,1355 CALIFORNIA ST,San Francisco,CA,94109, -122.41665608199997,37.791063528000052
0003856-08-001,1908-1910 LAKE ST APTS,1908 LAKE ST,San Francisco,CA,94118, -122.47997027299999,37.786001378000037
0003856-09-001,2102 FILBERT ST APTS,2102 FILBERT ST,San Francisco,CA,94123, -122.43431249599996,37.798218046000045
0003906-01-001,BROOKS BROTHERS INC,150 POST ST,San Francisco,CA,94108, -122.40454329499994,37.788828102000025
0003906-02-001,BROOKS BROTHERS,2223 FILLMORE ST,San Francisco,CA,94115, -122.43411315099996,37.790173967000044
0003906-02-002,BROOKS BROTHERS,240 POST ST,San Francisco,CA,94108, -122.40587302799997,37.788648346000059
0003909-01-001,C E BROOKES MD A MED CORP,3547 SACRAMENTO ST,San Francisco,CA,94118, -122.45111622199994,37.787622815000077
0003983-01-001,BROWNIES HARDWARE INC,1563 POLK ST,San Francisco,CA,94109, -122.42082634799999,37.791131150000069
0004018-01-001,H J BRUNNIER ASSOCIATES,55 NEW MONTGOMERY ST 608,San Francisco,CA,94105, -122.40110155299999,37.788007187000062
0004040-01-001,BRYANT MORTUARY INC THE,635 FULTON ST,San Francisco,CA,94102,"0065, -122.427315841","102
37.77822365200"
0004050-01-999,BUCHWALD JOSEPH & SONS INC,30470 WHIPPLE RD,UNION CITY,CA,94587, -122.08672334399995,37.599861387000033
0004052-01-001,CUSHMAN & WAKEFIELD OF CA INC,1 MARITIME PLAZA 850,San Francisco,CA,94111, -122.39904016499997,37.795209921000037
0004052-01-002,CUSHMAN & WAKEFIELD OF CA INC,1 MONTGOMERY ST,San Francisco,CA,94104, -122.40208432599997,37.789325887000075
0004069-01-001,BUDDHA LOUNGE INC,901 GRANT AVE,San Francisco,CA,94108, -122.40651254499994,37.795293555000057
0004114-03-001,BULL STOCKWELL ALLEN,300 MONTGOMERY ST,San Francisco,CA,94104, -122.40255560899999,37.792377130000034
0004114-04-001,BSA ARCHITECTS,300 MONTGOMERY ST 1135,San Francisco,CA,94104, -122.40255560899999,37.792377130000034
0004173-01-001,HORNBERGER WORSTELL & ASSOC,170 MAIDEN LN,San Francisco,CA,94108, -122.40623253999996,37.788097555000036
0004195-01-002,BURNS F J DRAYING,640 ARMY ST,San Francisco,CA,94124,"00058, -122.38459085","4124
37.7504675710"
0004195-02-001,F J BURNS DRAYING,516 TOWNSEND ST,San Francisco,CA,94103, -122.40016808099995,37.773053364000077
0004224-01-001,BUS STOP,1901 UNION ST,San Francisco,CA,94123, -122.43072544299997,37.797663799000077
0004258-01-001,BUSVAN STORAGE ETC INC,244 CLEMENT ST,San Francisco,CA,94118, -122.46179095999997,37.783087434000038
0004258-01-003,BUSVAN STORAGE ETC INC,2180 FOLSOM ST,San Francisco,CA,94110, -122.41506362799998,37.762507681000045
0004258-01-004,BUSVAN STORAGE ETC INC,904 22ND ST,San Francisco,CA,94107, -122.39056035499999,37.757828264000068
0004258-02-001,BUSVAN STORAGE & ETC,244 CLEMENT ST,San Francisco,CA,94118, -122.46179095999997,37.783087434000038
0004296-01-001,BUTTRAM & COLLINS IRON WORKS,16 TOLAND ST,San Francisco,CA,94124, -122.39637015999995,37.74677212
0004308-01-001,BYINGTON ELECTRIC CO,424 TREAT AVE C,San Francisco,CA,94110, -122.41377191999999,37.763248598000075
0004349-02-001,CABLE CAR CLTHR-RBT KIRK LTD,110 SUTTER ST 108,San Francisco,CA,94108, -122.40253029699994,37.790003027000068
0004391-02-001,CSI TELECOMMUNICATIONS INC,750 BATTERY ST 350,San Francisco,CA,94111, -122.40094587099998,37.798266442000056
0004392-02-001,CAFFE TRIESTE,601 VALLEJO ST,San Francisco,CA,94133, -122.40740671499998,37.798743487000024
0004394-10-001,659-699 COLUMBUS AVE BLDG,659 COLUMBUS AVE,San Francisco,CA,94133, -122.41108715999997,37.800905689000047
0004476-01-001,CAL FLOWER MARKET,640 BRANNAN ST,San Francisco,CA,94107, -122.39999754299998,37.775664434000078
0004476-02-001,548 5TH ST BLDG,548 5TH ST,San Francisco,CA,94107, -122.39970832099999,37.777297218000058
0004569-01-001,CAL SAW & KNIFE WORKS,721 BRANNAN ST,San Francisco,CA,94103, -122.40178012299998,37.774148031000038
0004571-01-001,CAL SHELLFISH CO INC,420 JEFFERSON ST,San Francisco,CA,94109, -122.41949108999995,37.807774710000047
0004615-01-002,POTRERO CAR WASH,346 POTRERO AVE,San Francisco,CA,94103, -122.40752424799996,37.765156776000026
0004615-02-001,GEARY CAR WASH,2895 GEARY BLVD,San Francisco,CA,94118, -122.44994914999995,37.7820559
0004625-01-007,CALA FOODS INC,345 WILLIAMS AVE #351,San Francisco,CA,94124, -122.39911374299999,37.730163130000051
0004652-01-001,CALENDER-ROBINSON CO INC,300 MONTGOMERY ST #888,San Francisco,CA,94104, -122.40255560899999,37.792377130000034
0004658-11-001,AAA,160 SUTTER ST,San Francisco,CA,94102, -122.40317557299994,37.78992872
0004658-11-002,AAA,2300 16TH ST 280,San Francisco,CA,94103, -122.40900147399998,37.765707567000049
0004658-12-001,AAA,1585 SLOAT BLVD,San Francisco,CA,94132, -122.49043783899998,37.733942614000057
0004658-14-001,AAA,599 CLEMENT ST,San Francisco,CA,94118, -122.46529735399997,37.782873109000036
0004686-01-001,CALLAN STROUD & DALE,155 SANSOME ST,San Francisco,CA,94104, -122.40083294799996,37.791714568000032
0004710-01-001,CALTOOL INDSTL SUPPLY CO INC,47 HESTER ST,San Francisco,CA,94134, -122.39837660099994,37.714802526000028
0004710-01-999,CALTOOL INDSTL SUPPLY CO INC,470 HESTER ST,SAN LEANDRO,CA,94577, -122.19052768899996,37.721706534000077
0004717-03-001,CALVIN HENRY FABRICS,123 MARKET ST,San Francisco,CA,94102, -122.39588891899996,37.793584628000076
0004739-01-001,CAMMISA-WIPF CONSLTNG ENGNRS,642 HARRISON ST 4TH FLOOR,San Francisco,CA,94107, -122.39616735899995,37.783584067000049
0004800-01-001,BOW ON TONG ASSN,808 CLAY ST,San Francisco,CA,94108, -122.40663353399998,37.794257654000035
0004808-01-001,CANNIZZARO DOMENIC J,450 BEACH ST,San Francisco,CA,94133, -122.41645709199997,37.807213027000046
0004867-01-001,CAPRICORN COFFEES INC,353 10TH ST,San Francisco,CA,94103, -122.41192135599999,37.772153432000039
0004878-01-001,CARA LTD THOS,517 PACIFIC AVE,San Francisco,CA,94133, -122.40399480899998,37.797232845000053
0004919-01-001,CARLAT PAUL B MD INC,3329 SACRAMENTO ST,San Francisco,CA,94118, -122.44744620399996,37.788092946000063
0004965-02-001,SB40,40 PIER THE EMBARCADERO,San Francisco,CA,94107, -122.38806017799999,37.781732526000042
0004965-03-001,SB40/CARMENS,40 PIER THE EMBARCADERO,San Francisco,CA,94107, -122.38806017799999,37.781732526000042
0004987-05-001,COBBS COMEDY CLUB,915 COLUMBUS AVE,San Francisco,CA,94133, -122.41413604099995,37.80301615
0004987-06-001,BILL GRAHAM PRESENTS,251 RHODE ISLAND ST 200,San Francisco,CA,94103, -122.40271462399994,37.766714661000037
0004993-01-001,GUY CARPENTER & CO INC ETC,4 EMBARCADERO CTR 200,San Francisco,CA,94111, -122.39618233799996,37.79510804
0004994-02-001,CARPENTER RIGGING & SUPPLY CO,222 NAPOLEON ST,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0004994-05-001,AMERICAN RIGGING & SUPPLY CO,222 NAPOLEON ST,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0004994-06-001,CABLECO,222 NAPOLEON,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0004994-07-001,CABLE CISCO,222 NAPOLEON ST,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0004994-08-001,HOOD INDUSTRIES,222 NAPOLEON ST,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0004994-09-001,GENERAL ENGINEERING COMPANY,222 NAPOLEON ST,San Francisco,CA,94124, -122.39984774699997,37.746716811000056
0005021-01-001,CARROLL BURDICK & MCDONOUGH,44 MONTGOMERY ST 400,San Francisco,CA,94104, -122.40205551899999,37.789703836000058
0005033-02-999,MEDPOINTE HEALTHCARE INC,265 DAVIDSON AVE #300    S,,,08875, -74.523519460999978,40.497947211000053
0005037-03-999,HONEYWELL INTERNATIONAL INC,353A VINTAGE PARK DR,FOSTER CITY,CA,94404, -122.27876408499998,37.565348353000047
0005037-04-999,HONEYWELL INTERNATIONAL INC,353A VINTAGE PARK DR,FOSTER CITY,CA,94404, -122.27876408499998,37.565348353000047
0005075-01-001,CASTAGNOLA'S,286 JEFFERSON ST,San Francisco,CA,94133, -122.41713729399999,37.808078583000054
0005093-01-001,CASTON JOSEPH MD,2710 BRODERICK ST,San Francisco,CA,94123, -122.44357568899994,37.795297012000049
0005126-01-001,CATALANO BARBER SHOP,1649 IRVING ST,San Francisco,CA,94122, -122.47549708999998,37.763610442000072
0005189-01-001,CENTER HARDWARE & SUPPLY CO IN,999 MARIPOSA ST,San Francisco,CA,94107, -122.39363031999994,37.764023180000038
0005200-01-001,CENTRAL DRUG CO INC,4494 MISSION ST,San Francisco,CA,94112, -122.43397372499999,37.725859357000047
0005210-01-001,CENTRAL UPHOLSTERING CO,1940 OCEAN AVE,San Francisco,CA,94127, -122.46345946399998,37.725756804000071
0005219-02-001,CENTURY ELECTRIC,221 OAK ST,San Francisco,CA,94102, -122.42334941499996,37.774901708000073
0005230-01-001,LELAND PARACHINI ETC,199 FREMONT ST 21ST FL,San Francisco,CA,94105, -122.39519022399998,37.789313212000025
0005240-01-002,CERTIFIED BUSINESS SVC UNLTD,111 PINE ST 730,San Francisco,CA,94111, -122.39893629199997,37.792322972000079
0005269-01-001,KAISER THOMAS MDS,45 CASTRO ST 302,San Francisco,CA,94114, -122.43576863299995,37.768883777000042
0005295-01-001,CLIFFORD K. CHANG OD INC,929 CLAY ST 203,San Francisco,CA,94108, -122.40833660699997,37.79399378
0005318-01-001,CB ENGINEERS,449 10TH ST,San Francisco,CA,94103, -122.41046026199996,37.770983866000051
0005370-01-001,CHAT HAI CO,864 WASHINGTON ST,San Francisco,CA,94108, -122.40741247699998,37.795088449000048
0005370-02-001,630 LOMBARD APTS,630 LOMBARD ST,San Francisco,CA,94133, -122.41191328999997,37.802987341000062
0005510-08-001,CHINA BAZAAR INC,934 LARKIN ST,San Francisco,CA,94109, -122.41816557099997,37.786636462000047
0005574-01-001,CHINN HENRY,2439 OCEAN AVE,San Francisco,CA,94127, -122.47049068799998,37.730433916000038
0005588-00-000,CHO ANDREW F,1838 LARKIN ST #2,SAN FRANCISCO,CA,94109, -122.41981563799999,37.794836099000065
0005588-04-001,552-560 VALLEJO APTS,552 VALLEJO ST,San Francisco,CA,94133, -122.40652291499998,37.798908263000044
0005588-05-001,2407 JUDAH ST APTS,2407 JUDAH ST,San Francisco,CA,94122, -122.48790742799997,37.761203297000066
0005590-01-001,CHONG RICHARD J OD,1833 POWELL ST,San Francisco,CA,94133, -122.41113319499999,37.801664521000077
0005721-01-001,CIRCOSTA IRON & METAL CO INC,1801 EVANS AVE,San Francisco,CA,94124, -122.39252384399998,37.745255717000077
0005754-01-001,CITY LIGHTS BOOKS,261 COLUMBUS AVE,San Francisco,CA,94133, -122.40646645399994,37.797727174000045
0005778-02-999,DATASAFE,574 ECCLES AVE SSF,S SAN FRAN,CA,94080, -122.38940657499995,37.661507725000035
0005879-01-002,CLEAN A RAMA MAINTENANCE CO,526 COLUMBUS AVE 2ND FL,San Francisco,CA,94133, -122.40943242699996,37.799845068000025
0005886-01-001,CLEASBY MANUFACTURING CO INC,1414 BANCROFT AVE,San Francisco,CA,94124, -122.39032930299999,37.724240137000038
0005906-01-999,CLEVELAND WRECKING CO,628 EAST EDNA PL,,,91723, -117.87848979299997,34.092983276000041
0005975-01-001,CLUB 65 INC,65 TAYLOR ST,San Francisco,CA,94102, -122.41075410599996,37.782900521000045
0005996-01-001,COAST MARINE-INDSTL SUPPLY INC,398 JEFFERSON ST,San Francisco,CA,94133, -122.41898281799996,37.807842331000074
0005996-01-002,COAST MARINE-INDSTL SUPPLY INC,1480 BANCROFT AVE,San Francisco,CA,94124, -122.39029533099995,37.724216204000072
0006005-01-001,COAST WHOLESALE FLORISTS INC,149 MORRIS ST,San Francisco,CA,94107, -122.40140102299995,37.776073494000059
0006092-03-001,400 28TH AV APARTMENTS,400 28TH AVE,San Francisco,CA,94121, -122.48803533099999,37.781673584000032
0006092-04-001,630 33RD AV APARTMENTS,630 33RD AVE,San Francisco,CA,94121, -122.49307425899997,37.777132441000049
0006141-01-001,COLE ST HARDWARE,956 COLE ST,San Francisco,CA,94117, -122.44980607699995,37.76513719
0006141-01-002,COLE ST HARDWARE,3312 MISSION ST,San Francisco,CA,94110, -122.42119722399997,37.743697832000066
0006141-02-001,COLE FOX HARDWARE,70 4TH ST,San Francisco,CA,94103, -122.40471728999995,37.784867709000025
0006141-03-001,COLE HARDWARE-HOME REPAIR GAR,956 COLE ST,San Francisco,CA,94117, -122.44980607699995,37.76513719
0006141-04-001,COLE HARDWARE,2254 POLK ST,San Francisco,CA,94109, -122.42203608499995,37.797447170000055
0006238-01-001,KCBS AM-KLLC FM RADIO,865 BATTERY STREET,San Francisco,CA,94111, -122.40116365299997,37.799084562000075
0006238-04-001,KITS-FM,865 BATTERY ST 2ND FL,San Francisco,CA,94111, -122.40116365299997,37.799084562000075
0006238-07-001,KYCY - AM,865 BATTERY ST,San Francisco,CA,94111, -122.40116365299997,37.799084562000075
0006238-08-001,KMVQ - FM,865 BATTER ST,San Francisco,CA,94111, -122.39981852799997,37.795918641000071
0006238-09-001,KLLC-FM,865 BATTERY ST,San Francisco,CA,94111, -122.40116365299997,37.799084562000075
0006258-02-001,HAMBURG SUD NORTH AMERICA INC,333 MARKET ST,San Francisco,CA,94105, -122.39785084199997,37.792037207000078
0006271-01-001,SPEROW HAIR GALLERY,1306 NORIEGA ST,San Francisco,CA,94122, -122.47782035299997,37.754188206000038
0006304-01-001,COMMERCIAL TIRE CO OF SF INC,601 BAYSHORE BLVD,San Francisco,CA,94124, -122.40687551399998,37.737685226000053
0006367-01-001,CONKLIN BROTHERS INC,1100 SELBY ST,San Francisco,CA,94124, -122.39934189499996,37.740351606000047
0006513-03-001,COOLEY LLP,101 CALIFORNIA ST 5TH FL,San Francisco,CA,94111, -122.39816656799997,37.7934234
0006530-01-001,COOPER WHITE & COOPER LLP,201 CALIFORNIA ST 1700,San Francisco,CA,94111, -122.39906534699998,37.793333524000047
0006555-01-001,COPY SERVICE CO,385 BUSH ST,San Francisco,CA,94104, -122.40381441999995,37.790771456000073
0006575-01-001,COREY CANAPARY & GALANIS INC,447 SUTTER ST,San Francisco,CA,94108, -122.40772395599998,37.789306750000037
0006588-01-001,CORNELY CO,1127 MISSION ST,San Francisco,CA,94103, -122.41150192499998,37.778707611000073
0006622-01-001,COSENTINO ANTHONY,450 STANYAN ST,San Francisco,CA,94117, -122.45441520399999,37.773657159000038
0006638-01-001,COST PLUS INC,2552 TAYLOR ST,San Francisco,CA,94133, -122.41531222399999,37.805914186000052
0006638-01-002,COST PLUS INC,2598 TAYLOR ST,San Francisco,CA,94133, -122.41533556699994,37.8059971
0006654-01-001,COTTRELLS MOVING & STORAGE EXC,150 VALENCIA ST,San Francisco,CA,94103, -122.42247840199997,37.770778790000065
0006668-01-001,COURNALE & CO,4630 GEARY BLVD,San Francisco,CA,94118, -122.46904791899999,37.780890310000075
0006668-02-001,1172-1176 VALENCIA ST BLDG,1172 VALENCIA ST,San Francisco,CA,94110, -122.42088380399997,37.754146724000066
0006668-03-001,307 3RD AVE APTS,307 3RD AVE,San Francisco,CA,94118, -122.46122795199994,37.782896711000035
0006668-04-001,307 3RD AVE BLDG,307 3RD AVE,San Francisco,CA,94118, -122.46122795199994,37.782896711000035
0006669-02-001,6438 GEARY APTS,6438 GEARY BLVD,San Francisco,CA,94121, -122.48849048199997,37.780017755000074
0006669-03-001,677 48TH AV APTS,677 48TH AVE,San Francisco,CA,94121, -122.50932951299995,37.775584405000075
0006669-04-001,681 48TH AV APTS,681 48TH AVE,San Francisco,CA,94121, -122.50926318799998,37.775584405000075
0006669-06-001,4334-4338 CALIFORNIA APTS,4334 CALIFORNIA ST,San Francisco,CA,94118, -122.46406325999999,37.785087795000038
0006669-07-001,425 22ND AV APTS,425 22ND AVE,San Francisco,CA,94121, -122.48151456799997,37.779677832000061
0006669-09-001,4630 GEARY BL BLDG,4630 GEARY BLVD,San Francisco,CA,94118, -122.46904791899999,37.780890310000075
0006669-10-001,4638 GEARY BLDG,4638 GEARY BLVD,San Francisco,CA,94118, -122.46927042199997,37.780878509000047
0006669-11-001,6114-6118 GEARY BLDG,6114 GEARY BLVD,San Francisco,CA,94121, -122.48510046899997,37.78016755
0006669-12-001,910-914 IRVING ST BUILDING,910 IRVING ST,San Francisco,CA,94122, -122.46774019099996,37.764018322000027
0006669-13-001,910-914 IRVING ST BLDG,910 IRVING ST,San Francisco,CA,94122, -122.46774019099996,37.764018322000027
0006669-14-001,1755 MCALLISTER ST APTS,1755 MCALLISTER ST,San Francisco,CA,94115, -122.44092544099999,37.777422816000069
0006769-02-001,CRESALIA JEWELERS INC,27 MAIDEN LANE 318,San Francisco,CA,94108, -122.40398559099998,37.788313032000076
0006815-01-001,CRONIN NORBERT & CO,582 MARKET ST 1104,San Francisco,CA,94104, -122.40141830699997,37.789263664000032
0006838-01-001,CROWN DOUGHNUT SHOP,4000 3RD ST,San Francisco,CA,94124, -122.38865217699998,37.741040670000075
0006839-01-001,CROWN ELECTRIC INC,85 COLUMBIA SQ,San Francisco,CA,94103, -122.40518165899999,37.776893919000031
0006842-01-001,CROWN HARDWARE & LOCK,3615 BALBOA ST,San Francisco,CA,94121, -122.49763844799998,37.775673653000069
0006876-03-001,CT CORPORATION SYSTEM,1116 FELL ST,San Francisco,CA,94117, -122.43627252699997,37.774257498000054
0006876-04-001,CT CORPORATION SYSTEM,1219 46TH AVE,San Francisco,CA,94122, -122.50620451099996,37.763727947000064
0006938-01-001,CUSCHIERIS CABINET SHOP,723 LINCOLN WAY,San Francisco,CA,94122, -122.46580781499995,37.765933414000074
0006954-01-001,CUSTOM ORTHOPEDIC APPLIANC INC,340 DIVISADERO ST,San Francisco,CA,94117, -122.43727984499998,37.772610730000054
0006966-01-001,CUTLER ROBERT,220 MONTGOMERY ST 308,San Francisco,CA,94104, -122.40232630499997,37.791287071000056
0006977-01-001,D & J PARKING INC,768 SANSOME ST,San Francisco,CA,94111, -122.40195526999997,37.797327332000066
0006978-01-001,D & M LIQUORS,2200 FILLMORE ST,San Francisco,CA,94115, -122.43399561799998,37.789957338000079
0006980-01-001,D & R PLUMBING & HEATING INC,260 LINDEN ST,San Francisco,CA,94102, -122.42222076899998,37.776528793000068
0007091-01-001,DANIELS DISPLAY CO INC,1267 MISSION ST,San Francisco,CA,94103, -122.41415102099995,37.776657701000033
0007091-02-001,DANCO,1267 MISSION ST,San Francisco,CA,94103, -122.41415102099995,37.776657701000033
0007091-03-001,DANCO CABLE SYSTEMS,1267 MISSION ST,San Francisco,CA,94103, -122.41415102099995,37.776657701000033
0007121-01-001,DANZ D & SONS INC,450 SUTTER ST,San Francisco,CA,94108, -122.40778235899995,37.78934778
0007123-03-999,DARCOID NOR CAL.SEAL CO.,950 3RD ST,OAKLAND,CA,94607, -122.28508868099999,37.80017318
0007231-01-001,DAVIS REALTY CO INC,5000 GEARY BLVD,San Francisco,CA,94118, -122.47313056599995,37.780707972000073
0007262-04-001,RELIABLE DRUG,801 IRVING ST,San Francisco,CA,94122, -122.46643076499998,37.7640127
0007286-03-001,TRAVELEX CURRENCY SERVICES INC,443 CASTRO ST,San Francisco,CA,94114, -122.43505456499997,37.761814007000055
0007328-01-001,DECKER ELECTRIC CO INC,1282 FOLSOM ST,San Francisco,CA,94103, -122.41131755999999,37.77403396
0007368-01-001,DEGENKOLB ENGINEERS,235 MONTGOMERY ST #500,San Francisco,CA,94104, -122.40243346699998,37.791463370000031
0007391-01-001,DEL BONTA,210 POST ST 409,San Francisco,CA,94108, -122.40548845999996,37.788697858000035
0007393-01-001,DEL CAMP INVESTMENTS INC,2122 MARKET ST,San Francisco,CA,94114, -122.42945793299998,37.767223970000032
0007393-01-002,DEL CAMP INVESTMENTS INC,2755 WEBSTER ST,San Francisco,CA,94123, -122.43362343099994,37.796203858000069
0007393-01-003,DEL CAMP INVESTMENTS INC,2755 WEBSTER ST,San Francisco,CA,94123, -122.43362343099994,37.796203858000069
0007393-05-001,100/02 HAIGHT RENTALS,100 HAIGHT ST,San Francisco,CA,94102, -122.42404368499996,37.772974066000074
0007393-06-001,106/08 HAIGHT RENTALS,106 HAIGHT ST,San Francisco,CA,94102, -122.42418278599996,37.772957724000037
0007393-07-001,578/92 JERSEY RENTALS,578 JERSEY ST,San Francisco,CA,94114, -122.43811156899994,37.750268143000028
0007393-08-001,2351-2379 MISSION ST BUILDING,2351 MISSION ST,San Francisco,CA,94110, -122.41906550299996,37.759194870000044
0007393-10-001,675 MONTEREY APTS,675 MONTEREY BLVD,San Francisco,CA,94127, -122.45054929899999,37.731513604000043
0007393-10-002,675 MONTEREY APTS,675 MONTEREY BLVD,San Francisco,CA,94127, -122.45054929899999,37.731513604000043
0007393-12-001,140 JULIAN APTS,140 JULIAN AVE,San Francisco,CA,94103, -122.42100364099997,37.765948394000077
0007393-12-002,140 JULIAN APTS,140 JULIAN AVE,San Francisco,CA,94103, -122.42100364099997,37.765948394000077
0007393-13-001,140 DOLORES APTS,140 DOLORES ST,San Francisco,CA,94103, -122.42674430899996,37.767247016000056
0007393-13-002,140 DOLORES APTS,140 DOLORES ST,San Francisco,CA,94103, -122.42674430899996,37.767247016000056
0007393-15-001,1290 HAYES APTS,1290 HAYES ST,San Francisco,CA,94117, -122.43749279399998,37.775047963000077
0007393-17-001,701 PINE APTS,701 PINE ST,San Francisco,CA,94108, -122.40754498899997,37.791262873000051
0007393-17-002,701 PINE APTS,701 PINE STREET,San Francisco,CA,94108, -122.40754498899997,37.791262873000051
